data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,297,16,313,1598,1911,-4,18,713,324,2948,39385,29024,,,2930,18,695,18,320,4,16,0,37996,1389,28351,673
2020-05-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,49,4,53,140,193,1,11,160,25,378,13269,13269,,,367,11,150,10,25,0,4,0,12774,495,12774,495
2020-05-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,105,3,108,619,727,-13,4,299,86,1112,37054,35101,,,1108,4,282,17,86,0,6,-3,35903,1151,33950,1151
2020-05-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,478,29,507,2246,2753,-20,21,1332,359,4444,79940,44975,,,4423,21,1291,41,359,0,29,0,76108,3832,44233,742
2020-05-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2112,197,2309,7175,9484,-79,208,12581,3579,25644,188264,125636,,,25436,208,12322,259,3551,28,206,-9,182857,5407,122430,3206
2020-05-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,131,6,137,978,1115,-55,16,1632,294,3041,71013,45566,,,3025,16,1566,66,289,5,11,-5,67930,3083,43691,1875
2020-05-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1372,105,1477,2969,4446,-22,56,1744,482,6672,143804,111988,dc-IT-0014,dc-EN-0014,6616,56,1707,37,441,41,115,-10,137596,6208,107497,4491
2020-05-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,666,68,734,2784,3518,-33,133,3424,1184,8126,51199,32794,,,7993,133,3275,149,1167,17,69,-1,48762,2437,31520,1274
2020-05-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6628,563,7191,29282,36473,262,737,26136,13860,76469,390644,236822,,,75732,737,25749,387,13772,88,605,-42,376943,13701,229880,6942
2020-05-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,413,44,457,2754,3211,1,28,2153,911,6275,61241,40123,,,6247,28,2131,22,906,5,48,-4,59488,1753,39145,978
2020-05-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,172,190,0,2,89,21,300,6463,6450,,,298,2,87,2,21,0,1,0,6446,17,6228,222
2020-05-01T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,112,11,123,634,757,-45,10,1493,278,2528,42903,19705,,,2518,10,1441,52,275,3,13,-2,41297,1606,19178,527
2020-05-01T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,146,19,165,1128,1293,-77,16,2416,423,4132,37838,22602,,,4116,16,2328,88,418,5,21,-2,36534,1304,21622,980
2020-05-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2503,181,2684,12878,15562,69,395,8025,3097,26684,162568,114786,,,26289,395,7730,295,3066,31,199,-18,156534,6034,110157,4629
2020-05-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,428,39,467,2480,2947,-2,27,731,421,4099,64292,62702,,,4072,27,708,23,415,6,42,-3,62460,1832,61439,1263
2020-05-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,84,12,96,648,744,0,18,452,117,1313,26242,23442,,,1295,18,435,17,116,1,16,-4,24754,1488,22358,1084
2020-05-01T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,399,30,429,1742,2171,14,28,786,237,3194,82860,77490,,,3166,28,774,12,235,2,33,-3,79669,3191,74541,2949
2020-05-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,520,124,644,4729,5373,-211,93,3218,854,9445,146456,111349,,,9352,93,2926,292,842,12,126,-2,141849,4607,108596,2753
2020-05-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,60,13,73,131,204,-29,1,1121,68,1393,37762,26285,,,1392,1,1092,29,67,1,16,-3,36459,1303,25317,968
2020-05-01T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,72,3,75,17,92,3,5,904,137,1133,7769,5818,,,1128,5,902,2,137,0,4,-1,7631,138,5647,171
2020-05-01T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,977,110,1087,6692,7779,-368,138,8840,1479,18098,362459,212706,,,17960,138,8354,486,1459,20,114,-4,349227,13232,206347,6359
