data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,484,43,527,8804,9331,436,584,4592,596,7615,6904,14519,315128,193373,Dal totale dei positivi è stato eliminato 1 caso in quanto paziente non covid.,13936,583,4445,147,484,0,596,0,43,0,311779,3349,191808,1565
2020-11-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,102,16,118,2536,2654,239,246,805,64,1231,2292,3523,115374,114414,IN CORSO REVISIONE DATI PER TAMPONI TOTALI EFFETTUATI E CASI TESTATI E PER TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA.,3277,246,799,6,98,4,63,1,15,1,114138,1236,113188,1226
2020-11-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,233,16,249,4771,5020,225,359,2305,140,1275,6190,7465,298954,295866,,7106,359,2175,130,227,6,136,4,16,0,295772,3182,292747,3119
2020-11-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1817,186,2003,67649,69652,4146,4601,16441,826,84257,2662,86919,1123703,778735,,82318,4601,16001,440,1756,61,811,15,179,7,1097897,25806,757092,21643
2020-11-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1836,194,2030,35822,37852,2203,2360,28740,4816,48938,22470,71408,1728477,914731,"In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.
",69049,2359,28619,121,1723,113,4781,35,188,6,1715527,12950,906435,8296
2020-11-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,301,45,346,7295,7641,281,504,6636,451,12787,1941,14728,580815,242297,,14224,504,6422,214,286,15,442,9,45,0,576329,4486,240788,1509
2020-11-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2686,237,2923,48455,51378,2342,2489,13023,1413,20086,45728,65814,1646433,1341488,,63325,2489,12892,131,2619,67,1397,16,237,0,1621947,24486,1322844,18644
2020-11-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1334,81,1415,10993,12408,300,886,22106,1916,25326,11104,36430,486171,248706,,35544,886,21522,584,1303,31,1914,2,77,4,481315,4856,246833,1873
2020-11-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6225,650,6875,125535,132410,4781,6318,110001,18343,201314,59440,260754,3256646,2003397,,254436,6318,108581,1420,5813,412,18226,117,610,40,3218458,38188,1981508,21889
2020-11-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,493,69,562,9679,10241,414,502,7498,1050,18600,189,18789,345496,202915,,18287,502,7415,83,454,39,1045,5,67,2,342550,2946,201310,1605
2020-11-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,39,7,46,1596,1642,85,91,752,48,2392,50,2442,69856,65390,,2351,91,749,3,26,13,45,3,8,-1,69110,746,64689,701
2020-11-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,398,39,437,7550,7987,507,781,4798,341,13126,0,13126,256302,130323,"TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 341
TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 62
TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 9",12345,781,4528,270,361,37,337,4,36,3,253304,2998,129251,1072
2020-11-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,255,20,275,2478,2753,135,182,7668,465,6004,4882,10886,308944,117848,,10704,182,7622,46,243,12,464,1,18,2,307285,1659,117513,335
2020-11-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4367,304,4671,49526,54197,2708,3884,38953,4629,42321,55458,97779,1149489,726199,,93895,3884,37812,1141,4122,245,4594,35,284,20,1134670,14819,715993,10206
2020-11-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,880,123,1003,16184,17187,614,766,7677,837,7183,18518,25701,608364,433213,per 820 casi non e' disponibile la provenienza,24935,766,7546,131,876,4,816,21,124,-1,601641,6723,430276,2937
2020-11-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,400,55,455,7972,8427,356,424,3579,255,4760,7501,12261,293794,248373,,11837,424,3513,66,390,10,253,2,56,-1,289502,4292,245123,3250
2020-11-08T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1250,177,1427,20040,21467,730,1083,9128,676,19378,11893,31271,753094,525013,,30188,1083,8788,340,1161,89,663,13,169,8,746200,6894,520508,4505
2020-11-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1474,226,1700,41747,43447,1864,2479,17938,1561,50905,12041,62946,1214035,799345,,60467,2479,17352,586,1368,106,1532,29,214,12,1198493,15542,791081,8264
2020-11-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,353,62,415,9385,9800,430,660,4951,188,4189,10750,14939,329812,189320,,14279,660,4731,220,345,8,178,10,58,4,325727,4085,187400,1920
2020-11-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,158,14,172,2000,2172,-9,55,1758,205,3634,501,4135,45323,27399,,4080,55,1697,61,154,4,202,3,14,0,44845,478,27267,132
2020-11-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1355,185,1540,49430,50970,3313,3362,25725,2574,26082,53187,79269,2448503,948701,,75907,3362,25682,43,1300,55,2568,6,176,9,2437080,11423,944143,4558
